Gm#,Home_Game,Opp,Streak,Tm,W-L,W/L,Team_Win_Percentage
94,0,COL,3,SFG,45-49,W,0.4787234042553192
95,0,COL,4,SFG,46-49,W,0.4842105263157895
96,0,COL,5,SFG,47-49,W,0.4895833333333333
97,1,NYM,6,SFG,48-49,W,0.4948453608247423
98,1,NYM,7,SFG,49-49,W,0.5
99,1,NYM,-1,SFG,49-50,L,0.494949494949495
100,1,NYM,1,SFG,50-50,W,0.5
101,1,CHC,2,SFG,51-50,W,0.504950495049505
102,1,CHC,3,SFG,52-50,W,0.5098039215686274
103,1,CHC,-1,SFG,52-51,L,0.5048543689320388
104,0,SDP,1,SFG,53-51,W,0.5096153846153846
105,0,SDP,-1,SFG,53-52,L,0.5047619047619047
106,0,SDP,1,SFG,54-52,W,0.5094339622641509
107,0,PHI,-1,SFG,54-53,L,0.5046728971962616
108,0,PHI,1,SFG,55-53,W,0.5092592592592593
109,0,PHI,-1,SFG,55-54,L,0.5045871559633027
110,0,COL,-2,SFG,55-55,L,0.5
111,0,COL,1,SFG,56-55,W,0.5045045045045045
112,0,COL,-1,SFG,56-56,L,0.5
113,1,WSN,-2,SFG,56-57,L,0.49557522123893805
114,1,WSN,-3,SFG,56-58,L,0.49122807017543857
115,1,WSN,-4,SFG,56-59,L,0.48695652173913045
116,1,PHI,1,SFG,57-59,W,0.49137931034482757
117,1,PHI,-1,SFG,57-60,L,0.48717948717948717
118,1,PHI,1,SFG,58-60,W,0.4915254237288136
119,1,PHI,2,SFG,59-60,W,0.4957983193277311
120,1,OAK,3,SFG,60-60,W,0.5
121,1,OAK,-1,SFG,60-61,L,0.49586776859504134
122,0,ARI,1,SFG,61-61,W,0.5
123,0,ARI,2,SFG,62-61,W,0.5040650406504065
124,0,ARI,3,SFG,63-61,W,0.5080645161290323
125,0,ARI,-1,SFG,63-62,L,0.504
126,0,CHC,-2,SFG,63-63,L,0.5
127,0,CHC,-3,SFG,63-64,L,0.49606299212598426
128,0,CHC,-4,SFG,63-65,L,0.4921875
129,0,OAK,1,SFG,64-65,W,0.49612403100775193
130,0,OAK,2,SFG,65-65,W,0.5
131,1,ARI,-1,SFG,65-66,L,0.4961832061068702
132,1,ARI,-2,SFG,65-67,L,0.49242424242424243
133,1,SDP,-3,SFG,65-68,L,0.48872180451127817
134,1,SDP,1,SFG,66-68,W,0.4925373134328358
135,1,SDP,-1,SFG,66-69,L,0.4888888888888889
136,1,SDP,-2,SFG,66-70,L,0.4852941176470588
137,0,STL,-3,SFG,66-71,L,0.48175182481751827
138,0,STL,-4,SFG,66-72,L,0.4782608695652174
139,0,STL,1,SFG,67-72,W,0.48201438848920863
140,0,STL,-1,SFG,67-73,L,0.4785714285714286
141,0,LAD,1,SFG,68-73,W,0.48226950354609927
142,0,LAD,2,SFG,69-73,W,0.4859154929577465
143,0,LAD,-1,SFG,69-74,L,0.4825174825174825
144,1,PIT,-2,SFG,69-75,L,0.4791666666666667
145,1,PIT,1,SFG,70-75,W,0.4827586206896552
146,1,PIT,-1,SFG,70-76,L,0.4794520547945205
147,1,PIT,-2,SFG,70-77,L,0.47619047619047616
148,1,MIA,1,SFG,71-77,W,0.4797297297297297
149,1,MIA,-1,SFG,71-78,L,0.47651006711409394
150,1,MIA,1,SFG,72-78,W,0.48
151,0,BOS,2,SFG,73-78,W,0.48344370860927155
152,0,BOS,3,SFG,74-78,W,0.4868421052631579
153,0,BOS,-1,SFG,74-79,L,0.48366013071895425
154,0,ATL,-2,SFG,74-80,L,0.4805194805194805
155,0,ATL,-3,SFG,74-81,L,0.4774193548387097
156,0,ATL,1,SFG,75-81,W,0.4807692307692308
157,1,COL,-1,SFG,75-82,L,0.47770700636942676
158,1,COL,1,SFG,76-82,W,0.4810126582278481
159,1,COL,2,SFG,77-82,W,0.48427672955974843
160,1,LAD,-1,SFG,77-83,L,0.48125
161,1,LAD,-2,SFG,77-84,L,0.4782608695652174
162,1,LAD,-3,SFG,77-85,L,0.47530864197530864
1,0,MIN,-1,CLE,0-1,L,0.0
2,0,MIN,1,CLE,1-1,W,0.5
3,0,MIN,-1,CLE,1-2,L,0.3333333333333333
4,1,CHW,1,CLE,2-2,W,0.5
5,1,CHW,-1,CLE,2-3,L,0.4
6,1,TOR,1,CLE,3-3,W,0.5
7,1,TOR,2,CLE,4-3,W,0.5714285714285714
8,1,TOR,3,CLE,5-3,W,0.625
9,1,TOR,4,CLE,6-3,W,0.6666666666666666
10,0,DET,5,CLE,7-3,W,0.7
11,0,DET,-1,CLE,7-4,L,0.6363636363636364
12,0,DET,1,CLE,8-4,W,0.6666666666666666
13,0,KCR,-1,CLE,8-5,L,0.6153846153846154
14,0,KCR,-2,CLE,8-6,L,0.5714285714285714
15,0,KCR,-3,CLE,8-7,L,0.5333333333333333
16,0,SEA,1,CLE,9-7,W,0.5625
17,0,SEA,2,CLE,10-7,W,0.5882352941176471
18,0,SEA,3,CLE,11-7,W,0.6111111111111112
19,1,ATL,4,CLE,12-7,W,0.631578947368421
20,1,ATL,-1,CLE,12-8,L,0.6
21,1,ATL,-2,CLE,12-9,L,0.5714285714285714
22,1,MIA,-3,CLE,12-10,L,0.5454545454545454
23,1,MIA,1,CLE,13-10,W,0.5652173913043478
24,0,HOU,2,CLE,14-10,W,0.5833333333333334
25,0,HOU,3,CLE,15-10,W,0.6
26,0,HOU,-1,CLE,15-11,L,0.5769230769230769
27,0,HOU,-2,CLE,15-12,L,0.5555555555555556
28,0,MIA,1,CLE,16-12,W,0.5714285714285714
29,0,MIA,-1,CLE,16-13,L,0.5517241379310345
30,1,SEA,1,CLE,17-13,W,0.5666666666666667
31,1,SEA,2,CLE,18-13,W,0.5806451612903226
32,1,SEA,-1,CLE,18-14,L,0.5625
33,1,CHW,-2,CLE,18-15,L,0.5454545454545454
34,1,CHW,-3,CLE,18-16,L,0.5294117647058824
35,1,CHW,1,CLE,19-16,W,0.5428571428571428
36,1,CHW,2,CLE,20-16,W,0.5555555555555556
37,0,OAK,-1,CLE,20-17,L,0.5405405405405406
38,0,OAK,-2,CLE,20-18,L,0.5263157894736842
39,0,OAK,1,CLE,21-18,W,0.5384615384615384
40,0,CHW,-1,CLE,21-19,L,0.525
41,0,CHW,1,CLE,22-19,W,0.5365853658536586
42,1,BAL,2,CLE,23-19,W,0.5476190476190477
43,1,BAL,-1,CLE,23-20,L,0.5348837209302325
44,1,BAL,1,CLE,24-20,W,0.5454545454545454
45,1,BAL,2,CLE,25-20,W,0.5555555555555556
46,1,OAK,-1,CLE,25-21,L,0.5434782608695652
47,1,OAK,-2,CLE,25-22,L,0.5319148936170213
48,1,OAK,-3,CLE,25-23,L,0.5208333333333334
49,1,TBR,-4,CLE,25-24,L,0.5102040816326531
50,1,TBR,1,CLE,26-24,W,0.52
51,1,TBR,-1,CLE,26-25,L,0.5098039215686274
52,1,TBR,-2,CLE,26-26,L,0.5
53,0,BOS,-3,CLE,26-27,L,0.49056603773584906
54,0,BOS,1,CLE,27-27,W,0.5
55,0,BOS,2,CLE,28-27,W,0.509090909090909
56,0,CHW,-1,CLE,28-28,L,0.5
57,0,CHW,-2,CLE,28-29,L,0.49122807017543857
58,0,CHW,1,CLE,29-29,W,0.5
59,0,CHW,-1,CLE,29-30,L,0.4915254237288136
60,1,MIN,1,CLE,30-30,W,0.5
61,1,MIN,2,CLE,31-30,W,0.5081967213114754
62,1,MIN,-1,CLE,31-31,L,0.5
63,1,NYY,1,CLE,32-31,W,0.5079365079365079
64,1,NYY,2,CLE,33-31,W,0.515625
65,1,NYY,-1,CLE,33-32,L,0.5076923076923077
66,1,CIN,1,CLE,34-32,W,0.5151515151515151
67,1,CIN,-1,CLE,34-33,L,0.5074626865671642
68,0,DET,1,CLE,35-33,W,0.5147058823529411
69,0,DET,2,CLE,36-33,W,0.5217391304347826
70,0,DET,3,CLE,37-33,W,0.5285714285714286
71,0,TEX,-1,CLE,37-34,L,0.5211267605633803
72,0,TEX,1,CLE,38-34,W,0.5277777777777778
73,0,TEX,2,CLE,39-34,W,0.5342465753424658
74,0,TEX,-1,CLE,39-35,L,0.527027027027027
75,1,DET,1,CLE,40-35,W,0.5333333333333333
76,1,DET,2,CLE,41-35,W,0.5394736842105263
77,1,DET,3,CLE,42-35,W,0.5454545454545454
78,1,KCR,4,CLE,43-35,W,0.5512820512820513
79,1,KCR,-1,CLE,43-36,L,0.5443037974683544
80,1,KCR,1,CLE,44-36,W,0.55
81,0,BAL,-1,CLE,44-37,L,0.5432098765432098
82,0,BAL,-2,CLE,44-38,L,0.5365853658536586
83,0,BAL,1,CLE,45-38,W,0.5421686746987951
84,0,KCR,2,CLE,46-38,W,0.5476190476190477
85,0,KCR,3,CLE,47-38,W,0.5529411764705883
86,0,KCR,4,CLE,48-38,W,0.5581395348837209
87,0,CIN,5,CLE,49-38,W,0.5632183908045977
88,0,CIN,6,CLE,50-38,W,0.5681818181818182
89,1,MIN,-1,CLE,50-39,L,0.5617977528089888
90,1,MIN,-2,CLE,50-40,L,0.5555555555555556
91,1,MIN,1,CLE,51-40,W,0.5604395604395604
92,1,DET,2,CLE,52-40,W,0.5652173913043478
93,1,DET,3,CLE,53-40,W,0.5698924731182796
94,1,DET,4,CLE,54-40,W,0.574468085106383
95,1,DET,5,CLE,55-40,W,0.5789473684210527
96,1,KCR,6,CLE,56-40,W,0.5833333333333334
97,1,KCR,-1,CLE,56-41,L,0.5773195876288659
98,1,KCR,1,CLE,57-41,W,0.5816326530612245
99,0,TOR,2,CLE,58-41,W,0.5858585858585859
100,0,TOR,-1,CLE,58-42,L,0.58
101,0,TOR,1,CLE,59-42,W,0.5841584158415841
102,0,KCR,2,CLE,60-42,W,0.5882352941176471
103,0,KCR,3,CLE,61-42,W,0.5922330097087378
104,0,KCR,4,CLE,62-42,W,0.5961538461538461
105,0,KCR,-1,CLE,62-43,L,0.5904761904761905
106,1,HOU,-2,CLE,62-44,L,0.5849056603773585
107,1,HOU,1,CLE,63-44,W,0.5887850467289719
108,1,HOU,-1,CLE,63-45,L,0.5833333333333334
109,1,LAA,1,CLE,64-45,W,0.5871559633027523
110,1,LAA,2,CLE,65-45,W,0.5909090909090909
111,1,LAA,3,CLE,66-45,W,0.5945945945945946
112,1,TEX,-1,CLE,66-46,L,0.5892857142857143
113,1,TEX,1,CLE,67-46,W,0.5929203539823009
114,1,TEX,2,CLE,68-46,W,0.5964912280701754
115,0,MIN,3,CLE,69-46,W,0.6
116,0,MIN,4,CLE,70-46,W,0.603448275862069
117,0,MIN,-1,CLE,70-47,L,0.5982905982905983
118,0,MIN,1,CLE,71-47,W,0.6016949152542372
119,1,BOS,2,CLE,72-47,W,0.6050420168067226
120,1,BOS,-1,CLE,72-48,L,0.6
121,1,BOS,-2,CLE,72-49,L,0.5950413223140496
122,0,NYY,1,CLE,73-49,W,0.5983606557377049
123,0,NYY,-1,CLE,73-50,L,0.5934959349593496
124,0,NYY,-2,CLE,73-51,L,0.5887096774193549
125,0,NYY,1,CLE,74-51,W,0.592
126,0,NYM,-1,CLE,74-52,L,0.5873015873015873
127,0,NYM,-2,CLE,74-53,L,0.5826771653543307
128,0,NYM,-3,CLE,74-54,L,0.578125
129,1,KCR,1,CLE,75-54,W,0.5813953488372093
130,1,KCR,2,CLE,76-54,W,0.5846153846153846
131,1,KCR,-1,CLE,76-55,L,0.5801526717557252
132,0,DET,1,CLE,77-55,W,0.5833333333333334
133,0,DET,2,CLE,78-55,W,0.5864661654135338
134,0,DET,3,CLE,79-55,W,0.5895522388059702
135,0,TBR,-1,CLE,79-56,L,0.5851851851851851
136,0,TBR,-2,CLE,79-57,L,0.5808823529411765
137,0,TBR,-3,CLE,79-58,L,0.5766423357664233
138,1,CHW,1,CLE,80-58,W,0.5797101449275363
139,1,CHW,-1,CLE,80-59,L,0.5755395683453237
140,1,CHW,1,CLE,81-59,W,0.5785714285714286
141,1,CHW,-1,CLE,81-60,L,0.574468085106383
142,0,MIN,1,CLE,82-60,W,0.5774647887323944
143,0,MIN,-1,CLE,82-61,L,0.5734265734265734
144,0,MIN,1,CLE,83-61,W,0.5763888888888888
145,0,LAA,2,CLE,84-61,W,0.5793103448275863
146,0,LAA,3,CLE,85-61,W,0.5821917808219178
147,0,LAA,4,CLE,86-61,W,0.5850340136054422
148,1,MIN,-1,CLE,86-62,L,0.581081081081081
149,1,MIN,-2,CLE,86-63,L,0.5771812080536913
150,1,MIN,1,CLE,87-63,W,0.58
151,1,DET,2,CLE,88-63,W,0.5827814569536424
152,1,DET,3,CLE,89-63,W,0.5855263157894737
153,1,DET,4,CLE,90-63,W,0.5882352941176471
154,1,PHI,5,CLE,91-63,W,0.5909090909090909
155,1,PHI,-1,CLE,91-64,L,0.5870967741935483
156,1,PHI,1,CLE,92-64,W,0.5897435897435898
157,0,CHW,2,CLE,93-64,W,0.5923566878980892
158,0,CHW,-1,CLE,93-65,L,0.5886075949367089
159,0,CHW,-2,CLE,93-66,L,0.5849056603773585
160,0,WSN,-3,CLE,93-67,L,0.58125
161,0,WSN,-4,CLE,93-68,L,0.577639751552795
162,0,WSN,-5,CLE,93-69,L,0.5740740740740741
1,0,OAK,1,SEA,1-1,W,0.5
2,0,OAK,2,SEA,2-1,W,0.6666666666666666
3,1,BOS,3,SEA,3-1,W,0.75
4,1,BOS,-1,SEA,3-1,L,0.75
5,1,BOS,1,SEA,4-1,W,0.8
6,1,BOS,2,SEA,5-1,W,0.8333333333333334
7,1,LAA,3,SEA,6-1,W,0.8571428571428571
8,1,LAA,4,SEA,7-1,W,0.875
9,0,CHW,-1,SEA,7-2,L,0.7777777777777778
10,0,CHW,1,SEA,8-2,W,0.8
11,0,CHW,2,SEA,9-2,W,0.8181818181818182
12,0,KCR,3,SEA,10-2,W,0.8333333333333334
13,0,KCR,4,SEA,11-2,W,0.8461538461538461
14,0,KCR,5,SEA,12-2,W,0.8571428571428571
15,0,KCR,6,SEA,13-2,W,0.8666666666666667
16,1,HOU,-1,SEA,13-3,L,0.8125
17,1,HOU,-2,SEA,13-4,L,0.7647058823529411
18,1,HOU,-3,SEA,13-5,L,0.7222222222222222
19,1,CLE,-4,SEA,13-6,L,0.6842105263157895
20,1,CLE,-5,SEA,13-7,L,0.65
21,1,CLE,-6,SEA,13-8,L,0.6190476190476191
22,0,LAA,1,SEA,14-8,W,0.6363636363636364
23,0,LAA,2,SEA,15-8,W,0.6521739130434783
24,0,LAA,3,SEA,16-8,W,0.6666666666666666
25,0,LAA,-1,SEA,16-9,L,0.64
26,0,SDP,-2,SEA,16-10,L,0.6153846153846154
27,0,SDP,-3,SEA,16-11,L,0.5925925925925926
28,1,TEX,1,SEA,17-11,W,0.6071428571428571
29,1,TEX,2,SEA,18-11,W,0.6206896551724138
30,1,TEX,-1,SEA,18-12,L,0.6
31,1,TEX,-2,SEA,18-13,L,0.5806451612903226
32,1,CHC,-3,SEA,18-14,L,0.5625
33,1,CHC,-4,SEA,18-15,L,0.5454545454545454
34,0,CLE,-5,SEA,18-16,L,0.5294117647058824
35,0,CLE,-6,SEA,18-17,L,0.5142857142857142
36,0,CLE,1,SEA,19-17,W,0.5277777777777778
37,0,NYY,-1,SEA,19-18,L,0.5135135135135135
38,0,NYY,-2,SEA,19-19,L,0.5
39,0,NYY,1,SEA,20-19,W,0.5128205128205128
40,0,NYY,-1,SEA,20-20,L,0.5
41,0,BOS,-2,SEA,20-21,L,0.4878048780487805
42,0,BOS,-3,SEA,20-22,L,0.47619047619047616
43,0,BOS,-4,SEA,20-23,L,0.46511627906976744
44,1,OAK,1,SEA,21-23,W,0.4772727272727273
45,1,OAK,2,SEA,22-23,W,0.4888888888888889
46,1,MIN,-1,SEA,22-24,L,0.4782608695652174
47,1,MIN,-2,SEA,22-25,L,0.46808510638297873
48,1,MIN,-3,SEA,22-26,L,0.4583333333333333
49,1,MIN,1,SEA,23-26,W,0.46938775510204084
50,0,TEX,-1,SEA,23-27,L,0.46
51,0,TEX,-2,SEA,23-28,L,0.45098039215686275
52,0,TEX,-3,SEA,23-29,L,0.4423076923076923
53,0,OAK,-4,SEA,23-30,L,0.4339622641509434
54,0,OAK,-5,SEA,23-31,L,0.42592592592592593
55,0,OAK,-6,SEA,23-32,L,0.41818181818181815
56,1,TEX,1,SEA,24-32,W,0.42857142857142855
57,1,TEX,-1,SEA,24-33,L,0.42105263157894735
58,1,TEX,-2,SEA,24-34,L,0.41379310344827586
59,1,LAA,-3,SEA,24-35,L,0.4067796610169492
60,1,LAA,1,SEA,25-35,W,0.4166666666666667
61,1,LAA,-1,SEA,25-36,L,0.4098360655737705
62,1,LAA,-2,SEA,25-37,L,0.4032258064516129
63,1,HOU,-3,SEA,25-38,L,0.3968253968253968
64,1,HOU,-4,SEA,25-39,L,0.390625
65,1,HOU,1,SEA,26-39,W,0.4
66,1,HOU,-1,SEA,26-40,L,0.3939393939393939
67,0,LAA,1,SEA,27-40,W,0.40298507462686567
68,0,LAA,-1,SEA,27-41,L,0.39705882352941174
69,0,LAA,1,SEA,28-41,W,0.4057971014492754
70,0,MIN,-1,SEA,28-42,L,0.4
71,0,MIN,1,SEA,29-42,W,0.4084507042253521
72,0,MIN,-1,SEA,29-43,L,0.4027777777777778
73,0,OAK,1,SEA,30-43,W,0.410958904109589
74,0,OAK,-1,SEA,30-44,L,0.40540540540540543
75,0,OAK,1,SEA,31-44,W,0.41333333333333333
76,1,KCR,-1,SEA,31-45,L,0.40789473684210525
77,1,KCR,-2,SEA,31-46,L,0.4025974025974026
78,1,KCR,1,SEA,32-46,W,0.41025641025641024
79,1,BAL,2,SEA,33-46,W,0.4177215189873418
80,1,BAL,3,SEA,34-46,W,0.425
81,1,BAL,-1,SEA,34-47,L,0.41975308641975306
82,1,BAL,1,SEA,35-47,W,0.4268292682926829
83,0,MIL,2,SEA,36-47,W,0.43373493975903615
84,0,MIL,3,SEA,37-47,W,0.44047619047619047
85,0,MIL,-1,SEA,37-48,L,0.43529411764705883
86,0,HOU,-2,SEA,37-49,L,0.43023255813953487
87,0,HOU,-3,SEA,37-50,L,0.42528735632183906
88,0,HOU,-4,SEA,37-51,L,0.42045454545454547
89,1,STL,1,SEA,38-51,W,0.42696629213483145
90,1,STL,-1,SEA,38-52,L,0.4222222222222222
91,1,STL,-2,SEA,38-53,L,0.4175824175824176
92,1,OAK,-3,SEA,38-54,L,0.41304347826086957
93,1,OAK,1,SEA,39-54,W,0.41935483870967744
94,1,OAK,-1,SEA,39-55,L,0.4148936170212766
95,0,LAA,-2,SEA,39-56,L,0.4105263157894737
96,0,LAA,-3,SEA,39-57,L,0.40625
97,0,LAA,-4,SEA,39-58,L,0.4020618556701031
98,0,OAK,-5,SEA,39-59,L,0.3979591836734694
99,0,OAK,-6,SEA,39-60,L,0.3939393939393939
100,1,LAA,1,SEA,40-60,W,0.4
101,1,LAA,-1,SEA,40-61,L,0.39603960396039606
102,1,LAA,-2,SEA,40-62,L,0.39215686274509803
103,1,TEX,1,SEA,41-62,W,0.39805825242718446
104,1,TEX,-1,SEA,41-63,L,0.3942307692307692
105,1,TEX,1,SEA,42-63,W,0.4
106,1,DET,2,SEA,43-63,W,0.4056603773584906
107,1,DET,3,SEA,44-63,W,0.411214953271028
108,1,DET,4,SEA,45-63,W,0.4166666666666667
109,1,DET,5,SEA,46-63,W,0.42201834862385323
110,0,TEX,6,SEA,47-63,W,0.42727272727272725
111,0,TEX,-1,SEA,47-64,L,0.42342342342342343
112,0,HOU,-2,SEA,47-65,L,0.41964285714285715
113,0,HOU,-3,SEA,47-66,L,0.415929203539823
114,0,HOU,-4,SEA,47-67,L,0.41228070175438597
115,1,SDP,-5,SEA,47-68,L,0.40869565217391307
116,1,SDP,1,SEA,48-68,W,0.41379310344827586
117,1,TBR,-1,SEA,48-69,L,0.41025641025641024
118,1,TBR,-2,SEA,48-70,L,0.4067796610169492
119,1,TBR,-3,SEA,48-71,L,0.40336134453781514
120,0,DET,1,SEA,49-71,W,0.4083333333333333
121,0,DET,-1,SEA,49-72,L,0.4049586776859504
122,0,DET,1,SEA,50-72,W,0.4098360655737705
123,0,TOR,-1,SEA,50-73,L,0.4065040650406504
124,0,TOR,1,SEA,51-73,W,0.4112903225806452
125,0,TOR,2,SEA,52-73,W,0.416
126,0,TBR,3,SEA,53-73,W,0.42063492063492064
127,0,TBR,4,SEA,54-73,W,0.4251968503937008
128,0,TBR,-1,SEA,54-74,L,0.421875
129,1,TOR,1,SEA,55-74,W,0.4263565891472868
130,1,TOR,-1,SEA,55-75,L,0.4230769230769231
131,1,TOR,1,SEA,56-75,W,0.42748091603053434
132,1,NYY,-1,SEA,56-76,L,0.42424242424242425
133,1,NYY,-2,SEA,56-77,L,0.42105263157894735
134,1,NYY,-3,SEA,56-78,L,0.417910447761194
135,0,TEX,1,SEA,57-78,W,0.4222222222222222
136,0,TEX,-1,SEA,57-79,L,0.41911764705882354
137,0,TEX,-2,SEA,57-80,L,0.41605839416058393
138,0,TEX,1,SEA,58-80,W,0.42028985507246375
139,0,CHC,-1,SEA,58-81,L,0.4172661870503597
140,0,CHC,-2,SEA,58-82,L,0.4142857142857143
141,0,HOU,-3,SEA,58-83,L,0.41134751773049644
142,0,HOU,-4,SEA,58-84,L,0.4084507042253521
143,0,HOU,-5,SEA,58-85,L,0.40559440559440557
144,0,HOU,-6,SEA,58-86,L,0.4027777777777778
145,1,CIN,1,SEA,59-86,W,0.4068965517241379
146,1,CIN,2,SEA,60-86,W,0.410958904109589
147,1,CIN,-1,SEA,60-87,L,0.40816326530612246
148,1,CHW,-2,SEA,60-88,L,0.40540540540540543
149,1,CHW,1,SEA,61-88,W,0.40939597315436244
150,1,CHW,2,SEA,62-88,W,0.41333333333333333
151,0,PIT,3,SEA,63-88,W,0.41721854304635764
152,0,PIT,4,SEA,64-88,W,0.42105263157894735
153,0,PIT,5,SEA,65-88,W,0.42483660130718953
154,0,BAL,-1,SEA,65-89,L,0.42207792207792205
155,0,BAL,1,SEA,66-89,W,0.4258064516129032
156,0,BAL,-1,SEA,66-90,L,0.4230769230769231
157,1,HOU,-2,SEA,66-91,L,0.42038216560509556
158,1,HOU,-3,SEA,66-92,L,0.4177215189873418
159,1,OAK,-4,SEA,66-93,L,0.41509433962264153
160,1,OAK,1,SEA,67-93,W,0.41875
161,1,OAK,-1,SEA,67-94,L,0.4161490683229814
162,1,OAK,1,SEA,68-94,W,0.41975308641975306
1,1,COL,-1,MIA,0-1,L,0.0
2,1,COL,-2,MIA,0-2,L,0.0
3,1,COL,1,MIA,1-2,W,0.3333333333333333
4,1,COL,2,MIA,2-2,W,0.5
5,1,NYM,-1,MIA,2-3,L,0.4
6,1,NYM,-2,MIA,2-4,L,0.3333333333333333
7,1,NYM,-3,MIA,2-5,L,0.2857142857142857
8,0,ATL,-4,MIA,2-6,L,0.25
9,0,ATL,1,MIA,3-6,W,0.3333333333333333
10,0,ATL,-1,MIA,3-7,L,0.3
11,0,CIN,-2,MIA,3-8,L,0.2727272727272727
12,0,CIN,-3,MIA,3-9,L,0.25
13,0,CIN,-4,MIA,3-10,L,0.23076923076923078
14,1,PHI,-5,MIA,3-11,L,0.21428571428571427
15,1,PHI,1,MIA,4-11,W,0.26666666666666666
16,1,PHI,-1,MIA,4-12,L,0.25
17,1,CHC,-2,MIA,4-13,L,0.23529411764705882
18,1,CHC,-3,MIA,4-14,L,0.2222222222222222
19,1,CHC,-4,MIA,4-15,L,0.21052631578947367
20,1,WSN,1,MIA,5-15,W,0.25
21,1,WSN,2,MIA,6-15,W,0.2857142857142857
22,1,WSN,-1,MIA,6-16,L,0.2727272727272727
23,0,CLE,1,MIA,7-16,W,0.30434782608695654
24,0,CLE,-1,MIA,7-17,L,0.2916666666666667
25,0,PHI,1,MIA,8-17,W,0.32
26,0,PHI,-1,MIA,8-18,L,0.3076923076923077
27,0,PHI,-2,MIA,8-19,L,0.2962962962962963
28,0,PHI,-3,MIA,8-20,L,0.2857142857142857
29,1,CLE,-4,MIA,8-21,L,0.27586206896551724
30,1,CLE,1,MIA,9-21,W,0.3
31,1,ATL,-1,MIA,9-22,L,0.2903225806451613
32,1,ATL,-2,MIA,9-23,L,0.28125
33,1,ATL,-3,MIA,9-24,L,0.2727272727272727
34,0,CHC,1,MIA,10-24,W,0.29411764705882354
35,0,CHC,-1,MIA,10-25,L,0.2857142857142857
36,0,CHC,-2,MIA,10-26,L,0.2777777777777778
37,0,CHC,-3,MIA,10-27,L,0.2702702702702703
38,0,NYM,-4,MIA,10-28,L,0.2631578947368421
39,0,NYM,-5,MIA,10-29,L,0.2564102564102564
40,1,TBR,-6,MIA,10-30,L,0.25
41,1,TBR,-7,MIA,10-31,L,0.24390243902439024
42,1,NYM,1,MIA,11-31,W,0.2619047619047619
43,1,NYM,2,MIA,12-31,W,0.27906976744186046
44,1,NYM,3,MIA,13-31,W,0.29545454545454547
45,0,DET,4,MIA,14-31,W,0.3111111111111111
46,0,DET,5,MIA,15-31,W,0.32608695652173914
47,0,DET,6,MIA,16-31,W,0.3404255319148936
48,0,WSN,-1,MIA,16-32,L,0.3333333333333333
49,0,WSN,-2,MIA,16-33,L,0.32653061224489793
50,0,WSN,-3,MIA,16-34,L,0.32
51,0,WSN,1,MIA,17-34,W,0.3333333333333333
52,1,SFG,2,MIA,18-34,W,0.34615384615384615
53,1,SFG,3,MIA,19-34,W,0.3584905660377358
54,1,SFG,-1,MIA,19-35,L,0.35185185185185186
55,0,SDP,-2,MIA,19-36,L,0.34545454545454546
56,0,SDP,1,MIA,20-36,W,0.35714285714285715
57,0,SDP,2,MIA,21-36,W,0.3684210526315789
58,0,MIL,3,MIA,22-36,W,0.3793103448275862
59,0,MIL,4,MIA,23-36,W,0.3898305084745763
60,0,MIL,-1,MIA,23-37,L,0.38333333333333336
61,1,ATL,-2,MIA,23-38,L,0.3770491803278688
62,1,ATL,-3,MIA,23-39,L,0.3709677419354839
63,1,ATL,-4,MIA,23-40,L,0.36507936507936506
64,1,STL,-5,MIA,23-41,L,0.359375
65,1,STL,-6,MIA,23-42,L,0.35384615384615387
66,1,STL,1,MIA,24-42,W,0.36363636363636365
67,1,PIT,-1,MIA,24-43,L,0.3582089552238806
68,1,PIT,1,MIA,25-43,W,0.36764705882352944
69,1,PIT,-1,MIA,25-44,L,0.36231884057971014
70,0,STL,-2,MIA,25-45,L,0.35714285714285715
71,0,STL,1,MIA,26-45,W,0.36619718309859156
72,0,STL,-1,MIA,26-46,L,0.3611111111111111
73,0,STL,1,MIA,27-46,W,0.3698630136986301
74,0,PHI,2,MIA,28-46,W,0.3783783783783784
75,0,PHI,3,MIA,29-46,W,0.38666666666666666
76,0,PHI,4,MIA,30-46,W,0.39473684210526316
77,1,WSN,-1,MIA,30-47,L,0.38961038961038963
78,1,WSN,-2,MIA,30-48,L,0.38461538461538464
79,1,WSN,-3,MIA,30-49,L,0.379746835443038
80,1,PHI,1,MIA,31-49,W,0.3875
81,1,PHI,2,MIA,32-49,W,0.3950617283950617
82,1,PHI,-1,MIA,32-50,L,0.3902439024390244
83,0,WSN,-2,MIA,32-51,L,0.3855421686746988
84,0,WSN,-3,MIA,32-52,L,0.38095238095238093
85,0,WSN,-4,MIA,32-53,L,0.3764705882352941
86,0,ATL,-5,MIA,32-54,L,0.37209302325581395
87,0,ATL,1,MIA,33-54,W,0.3793103448275862
88,0,ATL,-1,MIA,33-55,L,0.375
89,1,NYM,1,MIA,34-55,W,0.38202247191011235
90,1,NYM,-1,MIA,34-56,L,0.37777777777777777
91,1,NYM,-2,MIA,34-57,L,0.37362637362637363
92,1,SDP,1,MIA,35-57,W,0.3804347826086957
93,1,SDP,-1,MIA,35-58,L,0.3763440860215054
94,1,SDP,1,MIA,36-58,W,0.3829787234042553
95,0,LAD,-1,MIA,36-59,L,0.37894736842105264
